Game ID,Year,Region,Team Blue,Team Red,Winner,FT5 Winner,Champ 1,Champ 2,Champ 3,Champ 4,Champ 5,Champ 6,Champ 7,Champ 8,Champ 9,Champ 10
68242,2025,LCS,Team Liquid,Cloud9,Cloud9,Cloud9,Galio,Xin Zhao,Ahri,Smolder,Braum,Rumble,Skarner,Corki,Ezreal,Alistar
68243,2025,LCS,Team Liquid,Cloud9,Cloud9,Cloud9,Yorick,Nocturne,Neeko,Zeri,Leona,Gnar,Maokai,Tristana,Senna,Nautilus
68246,2025,LCS,paiN Gaming,LOUD,paiN Gaming,LOUD,Gwen,Nocturne,Galio,Ezreal,Neeko,Rumble,Vi,Viktor,Jhin,Rell
68529,2025,LCS,Team Liquid,Dignitas,Team Liquid,Team Liquid,Ornn,Xin Zhao,Taliyah,Kalista,Renata Glasc,Gwen,Skarner,Azir,Varus,Rumble
68530,2025,LCS,Dignitas,Team Liquid,Dignitas,Team Liquid,Aatrox,Maokai,Jayce,Sivir,Neeko,Sion,Pantheon,Viktor,Kaisa,Rakan
68531,2025,LCS,Team Liquid,Dignitas,Team Liquid,Team Liquid,Renekton,Vi,Ziggs,Senna,Nautilus,KSante,Viego,Ahri,Ezreal,Leona
68532,2025,LCS,Dignitas,Team Liquid,Team Liquid,Team Liquid,Gnar,Lillia,Corki,Lucian,Milio,Sylas,Sejuani,Tristana,Aphelios,Lulu
68534,2025,LCS,100 Thieves,Shopify Rebellion,Shopify Rebellion,100 Thieves,Gwen,Naafiri,Taliyah,Jhin,Leona,Gnar,Xin Zhao,Ryze,Senna,Nautilus
68535,2025,LCS,100 Thieves,Shopify Rebellion,Shopify Rebellion,Shopify Rebellion,Renekton,Sejuani,Azir,Xayah,Rakan,Yorick,Trundle,Annie,Lucian,Milio
68536,2025,LCS,Shopify Rebellion,100 Thieves,Shopify Rebellion,Shopify Rebellion,Ornn,Dr. Mundo,Viktor,Varus,Neeko,Riven,Maokai,Jayce,Smolder,Alistar
68539,2025,LCS,Movistar KOI,G2 Esports,G2 Esports,G2 Esports,Ambessa,Pantheon,Ryze,Smolder,Rell,Camille,Wukong,Ahri,Senna,Nautilus
68815,2025,LCS,FlyQuest,Cloud9,FlyQuest,FlyQuest,Chogath,Xin Zhao,Cassiopeia,Varus,Alistar,Yorick,Pantheon,Ryze,Senna,Rell
68816,2025,LCS,Cloud9,FlyQuest,FlyQuest,Cloud9,Gwen,Maokai,Corki,Lucian,Milio,Sett,Wukong,Annie,Kalista,Renata Glasc
68817,2025,LCS,Cloud9,FlyQuest,Cloud9,Cloud9,Renekton,Trundle,Azir,Kaisa,Nautilus,Nidalee,Poppy,Taliyah,Ezreal,Bard
68818,2025,LCS,FlyQuest,Cloud9,Cloud9,Cloud9,Shen,Naafiri,Viktor,KogMaw,Braum,Ambessa,Skarner,Sylas,Sivir,Rakan
68819,2025,LCS,FlyQuest,Cloud9,FlyQuest,FlyQuest,Gragas,Lee Sin,Tristana,Ziggs,Leona,Gnar,Sejuani,Akali,Zeri,Lulu
68820,2025,LCS,Team Liquid,Shopify Rebellion,Shopify Rebellion,Shopify Rebellion,Rumble,Trundle,Azir,Senna,Nautilus,Ryze,Jarvan IV,Ahri,Varus,Rell
68821,2025,LCS,Team Liquid,Shopify Rebellion,Shopify Rebellion,Team Liquid,Sion,Xin Zhao,Neeko,Aphelios,Lulu,Aatrox,Sejuani,Orianna,Lucian,Nami
68822,2025,LCS,Team Liquid,Shopify Rebellion,Team Liquid,Team Liquid,Jax,Wukong,Taliyah,Kaisa,Rakan,Yorick,Poppy,Viktor,Corki,Alistar
68823,2025,LCS,Shopify Rebellion,Team Liquid,Shopify Rebellion,Shopify Rebellion,Jayce,Naafiri,LeBlanc,Sivir,Braum,KSante,Viego,Ziggs,Ezreal,Leona
68825,2025,LCS,Isurus,Vivo Keyd Stars,Isurus,Isurus,Sion,Vi,Azir,Xayah,Rakan,Ambessa,Xin Zhao,Taliyah,Varus,Neeko
69059,2025,LCS,Cloud9,Shopify Rebellion,Cloud9,Shopify Rebellion,Renekton,Poppy,Taliyah,Ziggs,Rell,Chogath,Pantheon,Orianna,Senna,Nautilus
69060,2025,LCS,Shopify Rebellion,Cloud9,Cloud9,Cloud9,Aatrox,Skarner,Azir,Kaisa,Neeko,Sion,Wukong,Sylas,Varus,Bard
69061,2025,LCS,Cloud9,Shopify Rebellion,Cloud9,Cloud9,Galio,Maokai,Yone,Ezreal,Karma,Rumble,Trundle,Aurora,Kalista,Renata Glasc
69064,2025,LCS,Team WE,Invictus Gaming,Invictus Gaming,N/A,Ornn,Skarner,Azir,Varus,Braum,Rumble,Poppy,Ahri,Jhin,Alistar
69197,2025,LCS,FlyQuest,Cloud9,FlyQuest,FlyQuest,Renekton,Sejuani,Azir,Kaisa,Neeko,Rumble,Wukong,Sylas,Varus,Rell
69198,2025,LCS,Cloud9,FlyQuest,Cloud9,Cloud9,Ambessa,Maokai,Yone,Ezreal,Karma,Aatrox,Trundle,Annie,Lucian,Nami
69199,2025,LCS,FlyQuest,Cloud9,Cloud9,Cloud9,Sion,Xin Zhao,Ryze,Smolder,Rakan,Gnar,Poppy,Orianna,Senna,Alistar
69200,2025,LCS,FlyQuest,Cloud9,FlyQuest,Cloud9,Chogath,Nocturne,Taliyah,Corki,Nautilus,Jayce,Pantheon,Aurora,Tristana,Braum
69201,2025,LCS,Cloud9,FlyQuest,FlyQuest,Cloud9,KSante,Jarvan IV,Hwei,Kalista,Renata Glasc,Gragas,KhaZix,Viktor,Caitlyn,Elise
69202,2025,LCS,REJECT,Burning Core Toyama,REJECT,Burning Core Toyama,Gwen,Xin Zhao,Viktor,Caitlyn,Nautilus,Rumble,Skarner,Lucian,Varus,Rell
69525,2025,LCS,FlyQuest,Disguised,FlyQuest,FlyQuest,Swain,Xin Zhao,Annie,Varus,Rakan,Sion,Wukong,Aurora,Sivir,Alistar
69526,2025,LCS,Disguised,FlyQuest,FlyQuest,FlyQuest,Jax,Sejuani,Azir,Corki,Rell,Rumble,Maokai,Yone,Ezreal,Braum
69528,2025,LCS,Cloud9,LYON,Cloud9,Cloud9,Rumble,Vi,Taliyah,Varus,Rakan,Sion,Trundle,Azir,Sivir,Alistar
69529,2025,LCS,LYON,Cloud9,Cloud9,Cloud9,Gragas,Wukong,Ryze,Aphelios,Braum,Renekton,Skarner,Orianna,Senna,Rell
69531,2025,LCS,Team Liquid,100 Thieves,Team Liquid,100 Thieves,Rumble,Vi,Taliyah,Kaisa,Rell,Sion,Trundle,Orianna,Lucian,Braum
69532,2025,LCS,100 Thieves,Team Liquid,Team Liquid,Team Liquid,KSante,Jarvan IV,Viktor,Senna,Nautilus,Renekton,Wukong,Annie,Ezreal,Alistar
69534,2025,LCS,Shopify Rebellion,Dignitas,Shopify Rebellion,Shopify Rebellion,Ambessa,Xin Zhao,Annie,Lucian,Braum,Gwen,Skarner,Taliyah,Corki,Alistar
69535,2025,LCS,Dignitas,Shopify Rebellion,Shopify Rebellion,Dignitas,Aurora,Vi,Galio,Kalista,Neeko,Rumble,Jarvan IV,Viktor,Ezreal,Rell
69537,2025,LCS,Vancouver Impact,Blue Otter,Blue Otter,Blue Otter,Jax,Maokai,Ziggs,Miss Fortune,Leona,Rumble,Xin Zhao,Azir,Jhin,Rell
69538,2025,LCS,CCG Esports,Luminosity Gaming,CCG Esports,CCG Esports,Galio,Xin Zhao,Orianna,Yasuo,Alistar,Rumble,Wukong,Corki,Varus,Braum
69539,2025,LCS,Citadel Gaming,Winthrop University,Citadel Gaming,Winthrop University,Sion,Vi,Orianna,Caitlyn,Lux,Gnar,Poppy,Taliyah,Jhin,Rakan
70263,2025,LCS,100 Thieves,FlyQuest,FlyQuest,100 Thieves,Gwen,Wukong,Azir,Jhin,Rakan,Rumble,Sejuani,Yone,Ezreal,Neeko
70264,2025,LCS,100 Thieves,FlyQuest,FlyQuest,100 Thieves,Renekton,Vi,Aurora,Kaisa,Alistar,KSante,Xin Zhao,Taliyah,Corki,Bard
70266,2025,LCS,LYON,Team Liquid,LYON,LYON,Renekton,Skarner,Azir,Varus,Rell,Gragas,Vi,Taliyah,Jhin,Alistar
70267,2025,LCS,Team Liquid,LYON,Team Liquid,Team Liquid,Gwen,Wukong,Annie,Yunara,Renata Glasc,Ambessa,Trundle,Galio,Corki,Nautilus
70268,2025,LCS,LYON,Team Liquid,LYON,LYON,Sion,Poppy,Aurora,Jinx,Leona,KSante,Xin Zhao,Ryze,Aphelios,Thresh
70269,2025,LCS,Dignitas,Cloud9,Cloud9,Cloud9,Gwen,Xin Zhao,Ryze,Xayah,Rakan,Ambessa,Vi,Orianna,Sivir,Neeko
70270,2025,LCS,Cloud9,Dignitas,Cloud9,Dignitas,Rumble,Skarner,Taliyah,Lucian,Alistar,Kled,Wukong,Ahri,Yunara,Bard
70272,2025,LCS,Disguised,Shopify Rebellion,Disguised,Disguised,Rumble,Vi,Galio,Ezreal,Bard,Gwen,Trundle,Annie,Corki,Rell
70273,2025,LCS,Shopify Rebellion,Disguised,Shopify Rebellion,Shopify Rebellion,Renekton,Xin Zhao,Taliyah,Kaisa,Nautilus,KSante,Skarner,Viktor,Yunara,Neeko
70274,2025,LCS,Disguised,Shopify Rebellion,Shopify Rebellion,Shopify Rebellion,Yorick,Wukong,Hwei,Xayah,Rakan,Jax,Sejuani,Orianna,Lucian,Nami
70275,2025,LCS,paiN Gaming,FURIA,FURIA,FURIA,Gwen,Xin Zhao,Ryze,Sivir,Neeko,Ambessa,Wukong,Zoe,Varus,Karma
70276,2025,LCS,FURIA,paiN Gaming,paiN Gaming,paiN Gaming,Sion,Poppy,Azir,Kaisa,Alistar,Rumble,Jarvan IV,Ziggs,Miss Fortune,Rakan
70277,2025,LCS,FURIA,paiN Gaming,paiN Gaming,FURIA,Gangplank,Vi,Aurora,Senna,Nautilus,Jax,Skarner,Orianna,Lucian,Nami
70670,2025,LCS,Cloud9,Team Liquid,Cloud9,Team Liquid,Rumble,Wukong,Azir,Corki,Neeko,Sion,Trundle,Annie,Yunara,Renata Glasc
70671,2025,LCS,Team Liquid,Cloud9,Cloud9,Cloud9,Renekton,Xin Zhao,Ziggs,Kaisa,Rakan,Aurora,Skarner,Galio,Jhin,Alistar
70673,2025,LCS,FlyQuest,LYON,FlyQuest,LYON,Rumble,Wukong,Viktor,Yunara,Rell,Ornn,Trundle,Orianna,Kaisa,Neeko
70674,2025,LCS,LYON,FlyQuest,FlyQuest,LYON,Aatrox,Vi,Aurora,Jinx,Alistar,Sion,Xin Zhao,Taliyah,Xayah,Rakan
70676,2025,LCS,Shopify Rebellion,100 Thieves,100 Thieves,Shopify Rebellion,Gwen,Xin Zhao,Annie,Corki,Rell,Jax,Wukong,Orianna,Yunara,Rakan
70677,2025,LCS,100 Thieves,Shopify Rebellion,Shopify Rebellion,Shopify Rebellion,Sion,Jarvan IV,Azir,Jhin,Bard,Ambessa,Maokai,Yone,Ezreal,Alistar
70678,2025,LCS,Shopify Rebellion,100 Thieves,Shopify Rebellion,Shopify Rebellion,Chogath,Trundle,Viktor,Sivir,Neeko,Renekton,Nocturne,Ahri,Kaisa,Leona
70679,2025,LCS,Dignitas,Disguised,Disguised,Dignitas,Sion,Xin Zhao,Azir,Jhin,Poppy,Rumble,Vi,Ziggs,Kaisa,Alistar
70680,2025,LCS,Dignitas,Disguised,Dignitas,Dignitas,Renekton,Olaf,Ryze,Corki,Neeko,KSante,Wukong,Malzahar,Aphelios,Thresh
70681,2025,LCS,Disguised,Dignitas,Disguised,Disguised,Gwen,Jarvan IV,Taliyah,Jinx,Rell,Ambessa,Trundle,Ahri,Lucian,Bard
70682,2025,LCS,Vivo Keyd Stars,FURIA,FURIA,FURIA,Gwen,Jarvan IV,Viktor,Kaisa,Rell,Aurora,Xin Zhao,Ryze,Yunara,Renata Glasc
70683,2025,LCS,Vivo Keyd Stars,FURIA,Vivo Keyd Stars,Vivo Keyd Stars,Ambessa,Trundle,Galio,Varus,Nautilus,Rumble,Vi,Ahri,Sivir,Braum
70684,2025,LCS,Vivo Keyd Stars,FURIA,FURIA,FURIA,Sion,Pantheon,Annie,Miss Fortune,Alistar,KSante,Skarner,Akali,Corki,Neeko
71043,2025,LCS,Disguised,Dignitas,Disguised,Disguised,Rumble,Skarner,Orianna,Yunara,Bard,Yorick,Wukong,Yone,Ziggs,Nautilus
71044,2025,LCS,Dignitas,Disguised,Disguised,Dignitas,Aatrox,Jarvan IV,Ryze,Varus,Rell,Ambessa,Sejuani,Aurora,Jhin,Poppy
71045,2025,LCS,Dignitas,Disguised,Dignitas,Disguised,Renekton,Vi,Galio,Corki,Alistar,Sion,Xin Zhao,Viktor,Xayah,Rakan
71046,2025,LCS,Disguised,Dignitas,Disguised,Dignitas,Gwen,Lee Sin,Taliyah,Aphelios,Blitzcrank,Jayce,Maokai,Azir,Senna,Braum
71048,2025,LCS,LYON,100 Thieves,100 Thieves,LYON,Ambessa,Xin Zhao,Orianna,Varus,Alistar,Rumble,Wukong,Akali,Corki,Rakan
71049,2025,LCS,LYON,100 Thieves,100 Thieves,100 Thieves,Aatrox,Vi,Annie,Kaisa,Neeko,Sion,Jarvan IV,Galio,Xayah,Bard
71050,2025,LCS,LYON,100 Thieves,LYON,LYON,Renekton,Trundle,Aurora,Senna,Rell,Garen,Nocturne,Ryze,Aphelios,Braum
71051,2025,LCS,100 Thieves,LYON,100 Thieves,LYON,KSante,Maokai,Yone,Ziggs,Nautilus,Camille,Skarner,Azir,Sivir,Leona
71053,2025,LCS,Cloud9,Shopify Rebellion,Cloud9,Cloud9,Rumble,Skarner,Azir,Varus,Alistar,Galio,Wukong,Taliyah,Yunara,Bard
71054,2025,LCS,Cloud9,Shopify Rebellion,Shopify Rebellion,Cloud9,Renekton,Jarvan IV,Viktor,Corki,Nautilus,Sion,Lee Sin,Orianna,Lucian,Rell
71055,2025,LCS,Cloud9,Shopify Rebellion,Shopify Rebellion,Shopify Rebellion,KSante,Maokai,Yone,Ziggs,Poppy,Chogath,Vi,Cassiopeia,Sivir,Rakan
71056,2025,LCS,Cloud9,Shopify Rebellion,Cloud9,Cloud9,Ambessa,Trundle,Akali,Senna,Braum,Jax,Sejuani,LeBlanc,Ezreal,Karma
71057,2025,LCS,Shopify Rebellion,Cloud9,Shopify Rebellion,Shopify Rebellion,Aatrox,Xin Zhao,Annie,Jinx,Leona,Gnar,RekSai,Ryze,Kaisa,Neeko
71058,2025,LCS,FlyQuest,Team Liquid,FlyQuest,FlyQuest,Galio,Wukong,Viktor,Yunara,Karma,Rumble,Trundle,Cassiopeia,Corki,Neeko
71059,2025,LCS,Team Liquid,FlyQuest,FlyQuest,Team Liquid,Gwen,Vi,Ziggs,Ezreal,Alistar,Singed,Xin Zhao,Taliyah,Jhin,Bard
71060,2025,LCS,Team Liquid,FlyQuest,FlyQuest,FlyQuest,Renekton,Viego,Annie,Kaisa,Rell,KSante,Maokai,Orianna,Lucian,Renata Glasc
71063,2025,LCS,LOUD,Fluxo,LOUD,LOUD,Gwen,Trundle,Ryze,Xayah,Rakan,Aurora,Jarvan IV,Annie,Corki,Nautilus
71737,2025,LCS,Cloud9,Disguised,Cloud9,Disguised,Ambessa,Wukong,Azir,Corki,Bard,Rumble,Sejuani,Yone,Varus,Karma
71738,2025,LCS,Disguised,Cloud9,Cloud9,Cloud9,Gwen,Vi,Galio,Kaisa,Nautilus,Renekton,Trundle,Orianna,Xayah,Neeko
71739,2025,LCS,Cloud9,Disguised,Disguised,Disguised,Aatrox,Skarner,Ryze,Smolder,Blitzcrank,Sion,Poppy,Anivia,Ezreal,Rell
71740,2025,LCS,Cloud9,Disguised,Disguised,Disguised,Yorick,Xin Zhao,Hwei,Jhin,Alistar,Jax,Sylas,Viktor,Lucian,Braum
71741,2025,LCS,Cloud9,Disguised,Cloud9,Disguised,RekSai,Zyra,Zeri,Senna,Leona,Gnar,Jarvan IV,Cassiopeia,Miss Fortune,Rakan
71742,2025,LCS,Team Liquid,100 Thieves,100 Thieves,100 Thieves,Galio,Wukong,Ziggs,Lucian,Alistar,Rumble,Xin Zhao,Orianna,Jhin,Neeko
71743,2025,LCS,Team Liquid,100 Thieves,100 Thieves,Team Liquid,Sion,Viego,Annie,Yunara,Blitzcrank,KSante,Trundle,Aurora,Corki,Rakan
71744,2025,LCS,Team Liquid,100 Thieves,100 Thieves,Team Liquid,Gangplank,Poppy,Taliyah,Varus,Nautilus,Renekton,Sejuani,Ryze,Sivir,Renata Glasc
71747,2025,LCS,FlyQuest,Shopify Rebellion,FlyQuest,FlyQuest,Renekton,Sejuani,Viktor,Yunara,Bard,KSante,Wukong,Orianna,Varus,Nautilus
71748,2025,LCS,FlyQuest,Shopify Rebellion,Shopify Rebellion,Shopify Rebellion,Rumble,Poppy,Taliyah,Senna,Alistar,Aurora,Xin Zhao,Annie,Lucian,Nami
71749,2025,LCS,FlyQuest,Shopify Rebellion,FlyQuest,FlyQuest,Ambessa,Trundle,Ryze,Kaisa,Rell,Aatrox,Vi,Galio,Ezreal,Braum
71750,2025,LCS,FlyQuest,Shopify Rebellion,FlyQuest,FlyQuest,Sion,Tryndamere,Syndra,Xayah,Rakan,Gnar,Skarner,Hwei,Corki,Leona
71752,2025,LCS,RED Canids,Leviatan,RED Canids,RED Canids,Galio,Xin Zhao,Ahri,Yunara,Alistar,Rumble,Jarvan IV,Orianna,Xayah,Bard
72044,2025,LCS,Cloud9,100 Thieves,100 Thieves,Cloud9,Galio,Nocturne,Orianna,Corki,Nautilus,Rumble,Vi,Akali,Ezreal,Rell
72045,2025,LCS,Cloud9,100 Thieves,Cloud9,Cloud9,Renekton,Poppy,Aurora,Yunara,Neeko,KSante,Wukong,Ryze,Varus,Bard
72046,2025,LCS,100 Thieves,Cloud9,100 Thieves,Cloud9,Ambessa,Jarvan IV,Viktor,Aphelios,Braum,Gnar,Skarner,Taliyah,Lucian,Alistar
72047,2025,LCS,Cloud9,100 Thieves,Cloud9,Cloud9,Sion,Xin Zhao,Sylas,Sivir,Renata Glasc,Aatrox,Sejuani,Viego,Kaisa,Rakan
72048,2025,LCS,100 Thieves,Cloud9,100 Thieves,Cloud9,Gwen,Pantheon,Yone,Smolder,Taric,Vladimir,Trundle,Twisted Fate,Senna,Leona
72049,2025,LCS,HLE Challengers,DNF Challengers,HLE Challengers,HLE Challengers,Ambessa,Xin Zhao,Orianna,Xayah,Rakan,Sion,Wukong,Annie,Corki,Neeko
72255,2025,LCS,Shopify Rebellion,100 Thieves,100 Thieves,Shopify Rebellion,Sion,Xin Zhao,Orianna,Corki,Bard,Ambessa,Wukong,Aurora,Jhin,Neeko
72256,2025,LCS,100 Thieves,Shopify Rebellion,100 Thieves,Shopify Rebellion,Rumble,Maokai,Yone,Senna,Alistar,KSante,Jarvan IV,Ryze,Yunara,Rakan
72257,2025,LCS,Shopify Rebellion,100 Thieves,100 Thieves,Shopify Rebellion,Renekton,Zac,Annie,Varus,Rell,Aatrox,Lee Sin,Galio,Lucian,Braum
72260,2025,LCS,paiN Gaming,RED Canids,RED Canids,RED Canids,Gwen,Trundle,Taliyah,Varus,Nautilus,Renekton,Jarvan IV,Orianna,Ezreal,Bard
72293,2025,LCS,FlyQuest,100 Thieves,FlyQuest,100 Thieves,Ambessa,Wukong,Viktor,Yunara,Rell,Rumble,Jarvan IV,Orianna,Smolder,Neeko
72294,2025,LCS,100 Thieves,FlyQuest,100 Thieves,100 Thieves,KSante,Vi,Aurora,Senna,Bard,Sion,Xin Zhao,Taliyah,Varus,Alistar
72295,2025,LCS,FlyQuest,100 Thieves,FlyQuest,FlyQuest,Aatrox,Sejuani,Cassiopeia,Lucian,Braum,Jax,Naafiri,Ryze,Jhin,Karma
72296,2025,LCS,100 Thieves,FlyQuest,FlyQuest,FlyQuest,Gwen,Zyra,Lee Sin,Corki,Nautilus,Gragas,Trundle,Hwei,Miss Fortune,Rakan
72298,2025,LCS,RED Canids,Vivo Keyd Stars,Vivo Keyd Stars,Vivo Keyd Stars,Rumble,Pantheon,Taliyah,Jhin,Rell,Sion,Wukong,Annie,Senna,Alistar
62978,2025,LEC,Team Heretics,Rogue,Rogue,Rogue,KSante,Sejuani,Viktor,Zeri,Rell,Garen,Maokai,Orianna,Varus,Alistar
62979,2025,LEC,Team Vitality,Team BDS,Team Vitality,Team BDS,Jax,Ivern,Taliyah,Corki,Alistar,Renekton,Sejuani,Azir,Miss Fortune,Rell
62980,2025,LEC,GIANTX,SK Gaming,GIANTX,GIANTX,Jax,Maokai,Viktor,Ezreal,Rell,Jayce,Xin Zhao,Galio,Jinx,Braum
62981,2025,LEC,Movistar KOI,Fnatic,Movistar KOI,Movistar KOI,KSante,Skarner,Azir,Varus,Rell,Jax,Ivern,Viktor,Miss Fortune,Alistar
62982,2025,LEC,Karmine Corp,G2 Esports,Karmine Corp,Karmine Corp,Jayce,Sejuani,Viktor,Ezreal,Alistar,Gragas,Wukong,Akali,Miss Fortune,Rell
62983,2025,LEC,Skillcamp,Zerance,Skillcamp,Skillcamp,Maokai,Nidalee,Corki,Varus,Rell,Jax,Wukong,Aurora,Ashe,Leona
62984,2025,LEC,Esprit Shonen,Project Conquerors,Project Conquerors,Project Conquerors,Renekton,Skarner,Corki,Annie,Nautilus,Jax,Karthus,Smolder,KogMaw,Rell
62985,2025,LEC,Karmine Corp Blue Stars,IZI Dream,IZI Dream,IZI Dream,KSante,Xin Zhao,Hwei,Corki,Nautilus,Maokai,Viego,Orianna,Varus,Braum
62986,2025,LEC,Team Valiant,Lille Esport,Team Valiant,Team Valiant,Renekton,Skarner,Hwei,Varus,Rell,Gnar,Diana,Galio,Senna,Nautilus
62987,2025,LEC,Skillcamp,Project Conquerors,Project Conquerors,Project Conquerors,KSante,Skarner,Orianna,Varus,Rakan,Olaf,Lillia,Akali,Ezreal,Leona
63053,2025,LEC,Team Heretics,SK Gaming,Team Heretics,Team Heretics,Jax,Maokai,Viktor,Ezreal,Leona,Jayce,Xin Zhao,Galio,Varus,Rell
63054,2025,LEC,Rogue,GIANTX,GIANTX,Rogue,Renekton,Sejuani,Azir,Corki,Leona,Rumble,Vi,Yone,Kaisa,Rell
63055,2025,LEC,Movistar KOI,Karmine Corp,Karmine Corp,Karmine Corp,KSante,Xin Zhao,Ahri,Kalista,Renata Glasc,Rumble,Maokai,Corki,Varus,Rell
63056,2025,LEC,G2 Esports,Team BDS,Team BDS,G2 Esports,Ambessa,Vi,Sylas,Kalista,Renata Glasc,KSante,Sejuani,Orianna,Varus,Seraphine
63057,2025,LEC,Fnatic,Team Vitality,Fnatic,Fnatic,Rumble,Skarner,Yone,Ezreal,Rell,Ambessa,Ivern,Azir,Corki,Leona
63058,2025,LEC,Team BDS,Rogue,Team BDS,Team BDS,KSante,Maokai,Hwei,Corki,Rell,Olaf,Sejuani,Cassiopeia,Kalista,Leona
63059,2025,LEC,Team Heretics,Fnatic,Fnatic,Fnatic,Renekton,Ivern,Viktor,Corki,Leona,Jayce,Maokai,Hwei,Varus,Rell
63060,2025,LEC,Movistar KOI,Team Vitality,Movistar KOI,Team Vitality,KSante,Zyra,Yone,Corki,Rell,Ambessa,Vi,Ahri,Ezreal,Rakan
63061,2025,LEC,G2 Esports,SK Gaming,G2 Esports,SK Gaming,Poppy,Xin Zhao,Viktor,Draven,Rell,KSante,Nidalee,Yone,Corki,Leona
63062,2025,LEC,GIANTX,Karmine Corp,GIANTX,GIANTX,KSante,Sejuani,Yone,Corki,Poppy,Ambessa,Vi,Taliyah,Varus,Renata Glasc
63063,2025,LEC,Invictus Gaming,Ninjas in Pyjamas,Invictus Gaming,N/A,KSante,Xin Zhao,Viktor,Miss Fortune,Leona,Maokai,Wukong,Akali,Varus,Braum
63064,2025,LEC,Ninjas in Pyjamas,Invictus Gaming,Ninjas in Pyjamas,N/A,Ambessa,Zyra,Jayce,Jhin,Nautilus,Karma,Vi,Taliyah,Ashe,Rell
63065,2025,LEC,Invictus Gaming,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Jax,Nocturne,Aurora,Jinx,Lulu,Renekton,Viego,Ryze,Kaisa,Rakan
63066,2025,LEC,Invictus Gaming,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Gragas,Pantheon,Azir,Corki,Poppy,Udyr,Brand,Lee Sin,Ezreal,Alistar
63256,2025,LEC,Rogue,Fnatic,Fnatic,Rogue,KSante,Xin Zhao,Orianna,Varus,Rell,Ambessa,Vi,Corki,Kaisa,Galio
63257,2025,LEC,Team BDS,Team Heretics,Team Heretics,Team Heretics,Renekton,Sejuani,Corki,Ezreal,Alistar,KSante,Zyra,Smolder,Varus,Rell
63258,2025,LEC,GIANTX,Movistar KOI,Movistar KOI,GIANTX,KSante,Sejuani,Akali,Ezreal,Poppy,Ambessa,Vi,Taliyah,Corki,Braum
63259,2025,LEC,Team Vitality,G2 Esports,G2 Esports,G2 Esports,Rumble,Maokai,Corki,Jhin,Rell,KSante,Brand,Smolder,Varus,Alistar
63260,2025,LEC,Karmine Corp,SK Gaming,Karmine Corp,Karmine Corp,Gragas,Zyra,Corki,Draven,Rell,Rumble,Sejuani,Yone,Kalista,Renata Glasc
63261,2025,LEC,GIANTX,Team Heretics,GIANTX,GIANTX,KSante,Vi,Azir,Varus,Rell,Ambessa,Xin Zhao,Viktor,Corki,Renata Glasc
63262,2025,LEC,SK Gaming,Team Vitality,Team Vitality,SK Gaming,Jayce,Sejuani,Viktor,Ezreal,Elise,Gragas,Wukong,Azir,Varus,Braum
63263,2025,LEC,Fnatic,G2 Esports,Fnatic,G2 Esports,Jayce,Maokai,Azir,Ezreal,Leona,Renekton,Xin Zhao,Sylas,Varus,Rakan
63264,2025,LEC,Karmine Corp,Rogue,Karmine Corp,Rogue,Jayce,Xin Zhao,Viktor,Draven,Leona,Jax,Sejuani,Sylas,Kalista,Rell
63265,2025,LEC,Team BDS,Movistar KOI,Movistar KOI,Movistar KOI,KSante,Sejuani,Viktor,Jinx,Rell,Ambessa,Zyra,Yone,Ezreal,Leona
63266,2025,LEC,Team Vitality,Rogue,Team Vitality,Team Vitality,KSante,Wukong,Viktor,Nilah,Rell,Ambessa,Vi,Galio,Varus,Rakan
63267,2025,LEC,Fnatic,Team BDS,Fnatic,Team BDS,Rumble,Vi,Smolder,Kalista,Rell,Renekton,Nidalee,Jayce,Varus,Braum
63268,2025,LEC,G2 Esports,GIANTX,G2 Esports,G2 Esports,KSante,Zyra,Corki,Miss Fortune,Nautilus,Jayce,Nidalee,Smolder,Varus,Leona
63269,2025,LEC,Karmine Corp,Team Heretics,Karmine Corp,Karmine Corp,Gnar,Xin Zhao,Viktor,Ezreal,Leona,Jax,Sejuani,Hwei,Varus,Braum
63270,2025,LEC,SK Gaming,Movistar KOI,Movistar KOI,Movistar KOI,Jax,Sejuani,Viktor,Ezreal,Rakan,Ambessa,Vi,Hwei,Corki,Nautilus
63271,2025,LEC,Zena Esports,Underworld Esports,Underworld Esports,Underworld Esports,KSante,Wukong,Sylas,Caitlyn,Renata Glasc,Maokai,Viego,Hwei,Miss Fortune,Rell
63272,2025,LEC,AVE Axolotl,Macko Esports,Macko Esports,Macko Esports,Maokai,Viego,Galio,Corki,Rell,KSante,Vi,Viktor,Kalista,Alistar
63273,2025,LEC,GMBLERS Esports,EKO Esports,EKO Esports,EKO Esports,Renekton,Xin Zhao,Azir,Ezreal,Leona,KSante,Viego,Galio,Kaisa,Rell
63274,2025,LEC,Papara SuperMassive,BBL Dark Passage,Papara SuperMassive,BBL Dark Passage,Jayce,Xin Zhao,Orianna,Varus,Rell,Gnar,Maokai,Viktor,Ashe,Poppy
63275,2025,LEC,ULF Esports,Besiktas Esports,Besiktas Esports,Besiktas Esports,KSante,Maokai,Viktor,Varus,Alistar,Ambessa,Sejuani,Akali,Miss Fortune,Rell
